fundo;data_referencia;net_worth;pv_credit_rights;pdd;total_cash;cash_idleness;net_allocation;threshold_net_allocation;status_net_allocation;subordination_senior;threshold_senior;status_senior;subordination_mezzanine_a;threshold_mezzanine_a;status_mezzanine_a;subordination_mezzanine_b;threshold_mezzanine_b;status_mezzanine_b;subordination_mezzanine_c;threshold_mezzanine_c;status_mezzanine_c;retorno_junior;threshold_junior_return;vl_dicred_aquis_mes;vl_som_prazo_venc;vl_som_inad_venc;CR_due_30;CR_due_31_60;CR_due_61_90;CR_due_91_120;CR_due_121_150;CR_due_151_180;CR_due_181_360;CR_due_maior_360;vl_inad_venc_30;vl_inad_venc_31_60;vl_inad_venc_61_90;vl_inad_venc_91_120;vl_inad_venc_121_150;vl_inad_venc_151_180;vl_inad_venc_181_360;vl_inad_venc_maior_360;cash;government_securities;sovereign_fund;other_assets;delinq_ratio_30;delinq_ratio_31_60;delinq_ratio_61_90;delinq_ratio_91_120;delinq_ratio_121_150;delinq_ratio_151_180;delinq_ratio_181_360;delinq_ratio_maior_360;subordination_mezzanine_d;subordination_mezzanine_e;subordination_mezzanine_f;subordination_mezzanine_g;subordination_mezzanine_h;total_cash;total_senior;total_subord_Junior;total_subord_Mezza_A;total_subord_Mezza_B;total_subord_Mezza_C;total_subord_Mezza_D;total_subord_Mezza_E;total_subord_Mezza_F;total_subord_Mezza_G;total_subord_Mezza_H
FIDC Fenix;01/06/2024;N/A;-0.27;0;91285940.68;141670646;3000380.09;3075230.5;3123874.21;3038663.96;2924075.79;2801021.48;2692418.48;13464573.79;110550787.7;999369.08;439551.98;402965.61;374518.69;316634.19;289514.23;177826.31;0;0;0;1030080.51;25807319.1;0.006907873;0.003038286;0.002785393;0.002588761;0.00218865;0.00200119;0.001229177;0;0.330538976;0.330538976;0.330538976;0.330538976;0.330538976;26837399.61;71652350.48;54594049.52;100264.8;38820088.62;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Fenix;01/07/2024;N/A;1.66;0;5596391.77;145771819.8;3376895.47;3222818.06;2878012.1;3142823.39;3015653.27;2903932.96;2750300.76;13805485.19;114052794;935846.99;472413.8;415074.42;400177.66;373387.82;310254.49;469740.29;0;357390.51;0;278041.76;25802196.43;0.00627459;0.003167401;0.002782957;0.002683078;0.00250346;0.002080169;0.003149476;0;0.320710715;0.320710715;0.320710715;0.320710715;0.320710715;26437628.7;71780084.03;53972388.38;100463.84;42437007.88;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Koin;01/06/2023;N/A;0;0;7608782.8;31523503.68;3177427.71;5886135.03;5164558.48;3924839.71;3260108.39;2621905.19;2111043.72;6044821.43;2510091.73;1889309.31;673603.86;391884.13;166706.47;55923.94;0;0;0;9644.39;4171352.93;16283451.29;2798701.03;0.054445493;0.019411694;0.011293188;0.004804092;0.001611598;0;0;0;0.454345958;0.454345958;0.454345958;0.454345958;0.454345958;23263149.64;29542525.76;24598969.57;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Koin;01/07/2023;N/A;0;0;4462772.23;30688059.69;4956300.17;6395628.26;4663902.5;3736298.09;3264698.79;2481061.64;1827371.67;5880219.38;2438879.36;2410206.89;1210511.04;686725.11;426226.72;160240.49;62389.92;0;0;6733.61;4215648.92;21982304.44;113745.38;0.067618184;0.033960802;0.019266024;0.011957761;0.004495536;0.001750345;0;0;0.471695308;0.471695308;0.471695308;0.471695308;0.471695308;26318432.35;29542525.76;26376958.17;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Koin;01/08/2023;N/A;0;0;6623361.13;31240412.97;5537476.37;5934134.6;5157316.14;3842767.78;3175769.67;2249591.52;2101895.46;6104127.05;2674810.75;2103962.63;1133354.98;957269.88;646156.08;474102.39;158241.78;64388.63;0;1275.92;4266234.5;31637302.87;1004174.29;0.05720727;0.030816205;0.026028407;0.017569145;0.012890962;0.004302634;0.001750743;0;0.452252542;0.452252542;0.452252542;0.452252542;0.452252542;36908987.58;36654354.59;30263992.7;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Koin;01/09/2023;N/A;0;0;11678209.82;35371244.68;5574365.41;6438214.84;5832274.93;4329488.6;3292713.97;2842149.73;2342391.78;7187507.81;3106503.02;1747170.26;1316546.93;775479.82;741314.6;527387.15;298920.9;167545.75;0;7381.11;4309170.51;27630360.94;1798655.66;0.042670515;0.032153555;0.018939266;0.018104862;0.012880188;0.007300438;0.00409191;0;0.457876341;0.457876341;0.457876341;0.457876341;0.457876341;33745568.22;36574339.25;30890599.16;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Koin;01/10/2023;N/A;0;0;9536651.85;37371493.38;6710090.77;7202175.31;5573848.07;4589321.16;3631877.67;3119543.11;2228214.74;7822424.21;3204089.11;1996266.2;1098750.72;1015048.96;864856.49;708841.14;502059.39;524267.87;0;2188.92;4349515.43;26829712.51;1249814.58;0.045285718;0.024925391;0.023026599;0.019619451;0.01608021;0.011389323;0.011893127;0;0.462423218;0.462423218;0.462423218;0.462423218;0.462423218;32431231.44;36594737.5;31478770.77;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Koin;01/11/2023;N/A;0;0;7239046.97;37036425.88;7799146.97;6769514.46;5707405.79;4502839.72;3923381.01;2725676.39;2709784.68;7468505.56;3229318.27;1748734.4;1315098.89;1121246.13;1014587.2;864657.89;708495.2;1026327.26;0;90038;4389667.81;28113490.52;889038.86;0.03900328;0.029331596;0.025007958;0.022629067;0.019285086;0.015802078;0.022890914;0;0.464595338;0.464595338;0.464595338;0.464595338;0.464595338;33482235.19;36561387.5;31726003.52;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Koin;01/12/2023;N/A;0;0;21147793.43;49551382.25;7155151.75;8690771.27;8517653.99;6238211.99;4538998.72;4316808.74;3023741.41;9920016.23;4305179.9;2146463.34;1090404.99;859227.62;766357.67;646263.54;556502.86;1089931.73;0;3066.11;4431091.11;15498647.77;3624857.86;0.037852134;0.019228913;0.01515218;0.013514451;0.011396633;0.009813734;0.019220567;0;0.48866195;0.48866195;0.48866195;0.48866195;0.48866195;23557662.85;36554862.5;34933778.98;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Koin;01/01/2024;N/A;0;0;6150225.98;45555252.54;9016590.99;8854509.46;6161192.72;6353184.69;4398566.73;3587847.05;3195378.66;8969564.44;4035008.79;2666779.22;1197088.88;1101993.96;905802.53;834008.02;615663.33;1695255.05;0;8735.23;4475532.01;22284503.55;1651043.77;0.04886731;0.021936017;0.020193453;0.016598349;0.015282753;0.011281703;0.031064647;0;0.490476993;0.490476993;0.490476993;0.490476993;0.490476993;28419814.56;36599812.5;35231708.33;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Koin;01/02/2024;N/A;0;0;10245953.27;46723973.43;10477665.45;8692643.05;7168151.88;5883229.55;4676087.3;3411138.27;3351243.25;9333687.98;4207792.15;2495680.48;1792057.69;1245079.43;1086682.13;976648.35;727675.1;2153842.27;0;7455.38;4512081.75;21492109.6;1560338.52;0.043629528;0.031328782;0.021766499;0.018997395;0.017073783;0.012721228;0.037653506;0;0.490279601;0.490279601;0.490279601;0.490279601;0.490279601;27571985.25;36521875;35128926.18;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Koin;01/03/2024;N/A;0;0;17599726.93;53950866.28;9644204.93;9633136.43;9120760.28;6532612.39;5539830.32;4162634.77;3577033.46;11021531.63;4363327;2423031.68;1437088.71;1099160.59;943298.97;814912.48;679550.7;2247161.8;0;5914.65;4551140.95;16428968.67;1292977.48;0.038100935;0.022597486;0.017283739;0.014832894;0.012814082;0.010685588;0.035335471;0;0.50591138;0.50591138;0.50591138;0.50591138;0.50591138;22279001.75;36541450;37415829.1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Koin;01/04/2024;N/A;0;0;5855502.79;49124603.97;10746273.05;9455520.07;7409647.42;6430538.86;4937013.42;3760633;2944604.59;10393043.74;3793602.87;2970688.21;1471379.18;1345681.96;1144340.07;782137.65;711056.71;2320989.27;0;6527.29;4592312.01;21533140.32;1686769.03;0.049618251;0.024575875;0.022476403;0.019113468;0.013063741;0.011876504;0.038766582;0;0.510083266;0.510083266;0.510083266;0.510083266;0.510083266;27818748.65;36580237.5;38085996.52;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Koin;01/05/2024;N/A;-0.6;0;15093918.48;53507184.55;11479447.78;9981829.26;9130894.65;6617467.98;5143009.52;4458526.01;3295528.26;11121584.23;3758344.64;2462304.95;2306116.69;1303196.76;1233500.78;999521.15;798173.87;2376633.58;0;9035.48;4631161.48;17409977.14;2366610.37;0.037889407;0.035486016;0.020053305;0.018980839;0.015380412;0.012282124;0.036571115;0;0.508754681;0.508754681;0.508754681;0.508754681;0.508754681;24416784.47;36553565.31;37856437.02;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Koin;01/06/2024;N/A;1.33;0;10061181.67;53783303.61;12169579.17;9877240.53;9280198.16;6539979.68;5366592.13;4401316.76;3476378.22;11227432.47;3614165.66;2577604.84;1947273.8;1871667.5;1322334.17;1088308.23;954149.38;2408241.25;0;3533.76;4667880.35;19242934.7;1183647.51;0.03908252;0.029525226;0.028378858;0.02004968;0.016501299;0.014467137;0.036514571;0;0.512196314;0.512196314;0.512196314;0.512196314;0.512196314;25097996.32;36531798.03;38358571;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Koin;01/07/2024;N/A;-1.43;0;10881860.84;54657523.45;15749082.15;11123396.37;8094091.26;7233576.78;5322735.06;4286073.45;3550252.91;11558985.08;3488412.54;4870185.41;1917169.28;1708951.2;2113962.94;1266294.95;1073274.84;2799243.53;0;1647.67;4711873.66;20995401.74;236192.18;0.06917228;0.027229963;0.024272598;0.030025065;0.017985457;0.015243951;0.039758251;0;0.50815924;0.50815924;0.50815924;0.50815924;0.50815924;25945115.25;36597138.82;37811372.58;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Pagaleve;01/06/2023;N/A;0;0;1786.16;213.51;44.4;144.1;69.41;0;0;0;0;0;0;44.4;0;0;0;0;0;0;0;304.1;0;144000;7986.93;0.172153077;0;0;0;0;0;0;0;1;1;1;1;1;152291.03;0;127547.03;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Pagaleve;01/07/2023;N/A;0;0;2603.05;514.35;375.57;468.82;45.53;0;0;0;0;0;0;375.57;0;0;0;0;0;0;0;556.41;0;120110.83;6984.39;0.422026699;0;0;0;0;0;0;0;1;1;1;1;1;127651.63;0;102532.59;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Pagaleve;01/08/2023;N/A;0;0;17551.1;6343.28;3083.12;4453.46;1889.82;0;0;0;0;0;0;2755.53;254.71;72.88;0;0;0;0;0;7740.61;0;83874.38;5964.92;0.292320504;0.02702092;0.007731478;0;0;0;0;0;1;1;1;1;1;97579.91;0;77072.84;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Pagaleve;01/09/2023;N/A;0;0;1807963.26;531817.1;24720.79;390278.77;141538.33;0;0;0;0;0;0;24172.91;261;214;72.88;0;0;0;0;20655.42;13828;155762.69;5028.51;0.043434437;0.000468971;0.00038452;0.000130952;0;0;0;0;1;1;1;1;1;195274.62;0;658751.5549;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Pagaleve;01/10/2023;N/A;0;0;2188376.5;710424.53;261505.13;580231.49;130193.04;0;0;0;0;0;0;256134.22;5070.96;97.27;129.8;72.88;0;0;0;41059.99;13960.45;183451.38;4104.18;0.263531643;0.005217415;0.000100079;0.000133549;7.49849E-05;0;0;0;1;1;1;1;1;242576;0;586297.7036;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Pagaleve;01/11/2023;N/A;0;0;3630321.38;1156414.87;231463.17;914478.81;241936.06;0;0;0;0;0;0;150464.72;75785.66;4912.84;97.27;129.8;72.88;0;0;19969.56;28104.71;593207.28;3156.78;0.108413503;0.054605418;0.003539821;7.00854E-05;9.35241E-05;5.25118E-05;0;0;1;1;1;1;1;644438.33;0;1659185.153;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Pagaleve;01/12/2023;N/A;0;0;2851397.04;925345.67;269958.16;807047.37;118298.3;0;0;0;0;0;0;98919.73;95797.35;70202.09;4739.04;97.27;129.8;72.88;0;87133.19;28366.2;696823.29;2300.03;0.082756976;0.08014477;0.058731586;0.003964716;8.13768E-05;0.000108592;6.09719E-05;0;1;1;1;1;1;814622.71;0;1615747.841;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Pagaleve;01/01/2024;N/A;0;0;3563007.88;1019732.29;396909.16;821068.19;198664.1;0;0;0;0;0;0;142352.3;79716.79;95971.39;72735.81;5832.67;97.52;202.68;0;21181.59;28648.86;639257.42;1707.77;0.100485765;0.056271677;0.067745716;0.051343839;0.004117252;6.88389E-05;0.000143071;0;1;1;1;1;1;690795.64;0;1505051.304;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Pagaleve;01/02/2024;N/A;0;0;2692905.87;985516.4;153909.43;765172.95;220343.45;0;0;0;0;0;0;64039.88;35492.26;24931.77;18265.21;9616.87;1563.44;0;0;70829.47;28885.09;658444.26;1263.3;0.056203641;0.03114925;0.021880994;0.016030188;0.008440102;0.00137213;0;0;1;1;1;1;1;759422.12;0;1741454.47;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Pagaleve;01/03/2024;N/A;0;0;3174000.84;1183212.99;202898.81;929355.93;218179.87;18242.09;12778.03;4073.55;583.52;0;0;91090.82;28498.06;31831.21;24285.31;18127.78;7502.19;1563.44;0;38018.01;29139.52;498587.61;725.7;0.065716791;0.020559712;0.022964389;0.017520455;0.013078151;0.005412399;0.001127932;0;1;1;1;1;1;566470.84;0;1702233.671;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Pagaleve;01/04/2024;N/A;0;0;4030015.41;1631353.5;150687.59;1069698.93;392244.95;99890.21;47224.83;20220.54;2074.04;0;0;111449.77;17083.27;22154.55;0;0;0;0;0;736109.76;87900.39;285837.66;1248.81;0.062540516;0.00958635;0.012432121;0;0;0;0;0;1;1;1;1;1;1111096.62;0;2673535.581;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Pagaleve;01/05/2024;N/A;0;0;15705075.28;5663051.95;142013.84;5117030.39;410776.45;116542.17;18702.94;0;0;0;0;102077.88;25821.91;14114.05;0;0;0;0;0;126881.2;88645.19;2383844.16;10198.97;0.017584276;0.004448168;0.002431333;0;0;0;0;0;0.347381624;0.347381624;0.347381624;0.347381624;0.347381624;2609569.52;5169275.987;2751549.074;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Pagaleve;01/06/2024;N/A;0.83;0;14380362.66;6178649.13;221464.57;5556977.7;493294.48;116909.98;11466.97;0;0;0;0;152043.07;49932.98;19488.52;0;0;0;0;0;98648.31;89358.28;1735495.4;18827.7;0.023756308;0.00780189;0.003045027;0;0;0;0;0;0.349912104;0.349912104;0.349912104;0.349912104;0.349912104;1942329.69;5154331.95;2774337.359;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Pagaleve;01/07/2024;N/A;-2.77;0;15090758.56;5600216.14;502619.88;5263180.55;297986.68;39048.91;0;0;0;0;0;300380.29;153798.29;48441.3;0;0;0;0;0;96543.33;90226.79;2685599.56;11040.41;0.049219787;0.025201118;0.007937506;0;0;0;0;0;0.343351572;0.343351572;0.343351572;0.343351572;0.343351572;2883410.09;5158927.1;2697525.267;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC SuperSim;01/06/2023;OK;0;0;13244799.99;155422021.8;154155068.4;48313978.64;37207620.09;25588053.1;15889403.79;11681840;7183488.16;9534322.76;23315.22;23086263.2;22553695.2;17783780.68;17015601.68;18509623.95;17270347.06;37852063.43;83693.15;1782.6;0;12158124.13;5063926.02;0.074573552;0.072853244;0.057445403;0.054964021;0.059790031;0.055786903;0.122270235;0.000270347;0.456946925;0.456946925;0.456946925;0.456946925;0.456946925;17223832.75;88154355.27;74176656.75;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC SuperSim;01/07/2023;OK;0;0;32330549.74;152901927;173941974.9;50467229.11;33594155.38;23695551.45;18325727.84;10841097.8;6311202.68;9653135.14;13827.61;23113023.77;20355554.44;22829233.22;17367882.44;16306985.12;18939053.08;54461964;568278.8;2444.62;1159714.08;382821.69;3278770.89;0.070715787;0.062279132;0.069847512;0.053138157;0.049892273;0.057945255;0.166629892;0.001738686;0.514870402;0.514870402;0.514870402;0.514870402;0.514870402;4823751.28;70523441.91;74846871.86;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC SuperSim;01/08/2023;OK;0;0;12776039.01;154909967.2;195449745.9;45576447.35;39540961.25;24271037.15;17192792.83;10496751;7281524.63;10532123.25;18329.76;24729957.85;22249898.98;18427430.42;19522564.57;20810446.6;15725406.81;72311119.75;1672920.93;1125.27;1364501.64;701640.05;3044111.45;0.070584479;0.063505872;0.052595746;0.055721488;0.059397373;0.044883605;0.20639108;0.004774867;0.461605725;0.461605725;0.461605725;0.461605725;0.461605725;5111378.41;78887412.73;67636085.87;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC SuperSim;01/09/2023;OK;0;0;36383313.95;159433295.2;211694851.5;46674354.95;40083067.7;26327705;16534563.14;11568366.59;7463361.24;10765137.99;16738.55;24019577.7;21250121.28;19019564.33;18998010.31;21997651.27;17005544.97;85042492.14;4361889.49;2912.6;1378236.81;1644435.52;4733875.37;0.064720442;0.057258177;0.051247971;0.051189894;0.059272387;0.045821221;0.229145897;0.011753055;0.484232476;0.484232476;0.484232476;0.484232476;0.484232476;7759460.3;78473608.85;73675577.02;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC SuperSim;01/10/2023;OK;0;0;0;167728064.3;234288043.9;50737103.12;36601580.93;27728941.24;17342000.96;12402928.26;7741442.42;12082633;3091434.41;27355158.26;19352324.53;19319509.63;21755111.27;16914476.59;19264637.6;99023024.65;11303801.36;2562;0;2220525.93;954240.16;0.068044931;0.048138182;0.048056556;0.054115024;0.042074126;0.047920064;0.246316062;0.028117782;0.497157125;0.497157125;0.497157125;0.497157125;0.497157125;3177328.09;79441741.92;78543477.31;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC SuperSim;01/11/2023;OK;0;0;0;177202358.4;167732272.4;54182253.3;41547683.29;27897061.23;19209931.8;12706368.08;8774700;12382082.96;502277.71;24692172.27;22613970.38;17526380.77;17081891.59;18507514.01;13239235.69;47259707.62;6811400.1;5088.81;0;9273666.66;3476552.85;0.071585077;0.065560162;0.050810731;0.049522112;0.053655135;0.038381869;0.13701062;0.01974693;0.499023825;0.499023825;0.499023825;0.499023825;0.499023825;12755308.32;88395498.77;88051013.53;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC SuperSim;01/12/2023;OK;0;0;0;216926753.9;140445257.1;39057594.36;30355158.5;21014927.45;13553504.9;9519391.13;6033780.62;8842987.95;88549409.01;19534895.18;17499493.64;13854748.45;13371941.06;12667046.51;13100551.15;41981726.34;8434854.8;1805.67;0;23409451.89;1044037.67;0.054662633;0.048967163;0.038768421;0.037417427;0.035444988;0.036658022;0.117473459;0.023602449;0.519629931;0.519629931;0.519629931;0.519629931;0.519629931;24455295.23;89601013.79;96923958.32;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC SuperSim;01/01/2024;OK;17.65;0;0;245715586.4;136358638.7;47553282.31;27793431.18;25233377.91;14210291.87;10248773.37;6880316.83;10145987.95;103650125;23581746.06;14372404.16;15982738.75;13359267.84;13118211.75;10242788;37788263.95;7913218.21;1878;0;22720915.11;2112650.69;0.061720327;0.037616785;0.041831502;0.034965111;0.034334197;0.026808372;0.098902939;0.020711207;0.172167545;0.172167545;0.172167545;0.172167545;0.172167545;24835443.8;90928427.64;32112699.9;63478926.91;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC SuperSim;01/02/2024;OK;37.6;0;0;244680167;174804387.4;43936004.41;33820242.16;22840176;14794459.68;10251323.61;6881878.68;11033337.81;101122744.7;17903424.31;13441999.9;10428044.05;10137544.13;12816911.38;11073123.8;77666822.71;21336517.15;2651.51;0;7948782.79;4388837.98;0.042679579;0.032044088;0.024859185;0.024166668;0.030553953;0.026396976;0.18514823;0.050863654;0.178198743;0.178198743;0.178198743;0.178198743;0.178198743;12340272.28;92061241.33;33990945.85;64695206.37;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC SuperSim;01/03/2024;OK;41.27;0;41904770.91;277834706.2;171518276.2;54412110.37;40176860.27;27040098.22;17670012.05;11872582.5;7857168.07;11020010.68;107785864;26542207.2;20644524.96;17837239.76;16726884.17;15096143.17;11661675.44;49174855.35;13834746.15;1545.72;0;12981979.48;5284807.89;0.059067611;0.045942779;0.039695385;0.037224376;0.033595289;0.025952149;0.109434804;0.030788148;0.186605522;0.186605522;0.186605522;0.186605522;0.186605522;18268333.09;97030523.73;37689459.67;67253994.94;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC SuperSim;01/04/2024;OK;0;0;32889661.85;246097772.1;132179722.3;50957413.57;34504190.48;25662222.77;15858633.34;11662153.95;7712089.15;12242632.55;87498436.24;22770190.73;15035023.91;12492481.82;15476564.68;12394593.48;14903011.69;33455263.23;5652592.79;86.5;0;14180170.56;5031946.41;0.06019441;0.039746017;0.03302465;0.040913258;0.032765876;0.039397035;0.088441062;0.014942979;0.221188011;0.221188011;0.221188011;0.221188011;0.221188011;19212203.47;98390835;47460080.35;15498706.09;37358194.31;15861138.94;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC SuperSim;01/05/2024;OK;25.25;0;49153063.75;216507764.8;198629797;67557269.97;51147962.83;32530822.75;21650857.62;15514511.38;9905078.64;15164339.25;3036922.32;35391307.87;30571419.8;19721932.03;23738954.98;21152036.04;14252069.92;46253253.24;7548823.08;95.5;0;28496710.36;5036465.73;0.085252001;0.073641662;0.04750698;0.057183346;0.050951872;0.034330957;0.111416691;0.018183908;0.179251314;0.179251314;0.179251314;0.179251314;0.179251314;33533271.59;118346777.7;43028633.5;20079867.14;38179172.46;20411954.73;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC SuperSim;01/06/2024;OK;45.74;0;51409132.93;223442857.3;222147792.1;69811890.15;50598465.28;34493623.79;23171242.68;15869047.62;10336396.6;16115865.94;3046325.27;34651388.78;30396729.54;25806520.84;23588040.63;20679751.53;19319036.56;58057218.6;9649105.58;95.5;5000100;20914451.9;31515.03;0.077765072;0.068216713;0.057915311;0.05293657;0.046409752;0.043356019;0.130292722;0.021654641;0.195315458;0.190859517;0.190859517;0.190859517;0.190859517;25946162.43;108931564.9;44678538.52;3109337.04;20359014.27;38975824.9;16993850.79;1043096.66;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC SuperSim;01/07/2024;OK;21.64;0;51558106.37;228528715.2;255131682.3;72510143.5;50373044.87;37656624.79;24360361.1;16543034.22;10432789.42;14106362.42;2546354.85;40190469.65;29309987.1;27934349.7;23713431.21;23370756.33;21158213.51;76058572.11;13395902.67;588.39;0;18560651.49;20260159.6;0.083096466;0.060600345;0.057756124;0.049029094;0.048320591;0.043746012;0.15725615;0.027696919;0.171273254;0.159445294;0.159445294;0.159445294;0.159445294;38821399.48;105819011;36606550.08;8054113.91;22858277.45;39912546.83;13620852.2;2715544.82;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Terramagna;01/06/2023;OK;0;0;80114872.75;420995634.2;21112773.37;25798668.64;30810462.01;70449084.24;41607914.06;17762782.83;14174961.6;206511628.6;13880132.24;16077573.37;5035200;0;0;0;0;0;0;179499.04;5463634.44;30520787.58;1518582.66;0.036365681;0.011389062;0;0;0;0;0;0;0.215611845;0.215611845;0.215611845;0.215611845;0.215611845;37682503.72;374794970.8;103023273.2;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Terramagna;01/07/2023;OK;0;0;42511064.02;438924468.7;19159164.3;57879352.83;67364501.73;34505456.69;19635384.14;15009986.23;926862.96;237813652.3;5789271.83;19159164.3;0;0;0;0;0;0;0;243876.31;5518040.85;20687168.1;2098359.59;0.041824599;0;0;0;0;0;0;0;0.217570694;0.217570694;0.217570694;0.217570694;0.217570694;28547444.85;380052843.6;105681574.3;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Terramagna;01/08/2023;OK;0;0;66953518.49;441172546.6;22831722.61;95843008.99;23475523.17;4803056.59;13678372.05;945824.28;5236649.11;296626350.5;563761.99;22831722.61;0;0;0;0;0;0;0;74039.39;2327756.93;18377068.33;10726059.49;0.049205846;0;0;0;0;0;0;0;0.219742102;0.219742102;0.219742102;0.219742102;0.219742102;31504924.14;385761121.6;108640950.4;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Terramagna;01/09/2023;OK;0;0;0;444034353.9;9575443.78;33776109.44;21432771.5;15595549.34;1125066.48;5993105.68;9083161.57;356684029;344560.85;9575443.78;0;0;0;0;0;0;0;125472.2;2051927.21;18910589.01;1853822.26;0.021109429;0;0;0;0;0;0;0;0.222274572;0.222274572;0.222274572;0.222274572;0.222274572;22941810.68;369609838.6;105634798.4;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Terramagna;01/10/2023;OK;4.15;0;31475527.87;432508547.3;7827930.14;18063823.02;4091614.59;1752033.81;12691040.43;3730591.31;89025687.32;303153756.8;0;7503430.14;324500;0;0;0;0;0;0;100000;0;63663220.32;1871683.73;0.017040219;0.000736936;0;0;0;0;0;0;0.072863185;0.072863185;0.072863185;0.072863185;0.072863185;65634904.05;374518258.7;36815859.47;93939694.71;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Terramagna;01/11/2023;OK;2.76;0;53744048.5;475479389;14316682.16;4165713.68;1780766.32;15004307.4;5188956.38;101225628.7;180042802.2;168071214.3;0;13992182.16;0;324500;0;0;0;0;0;100000;0;83489317.6;1616847.79;0.028567363;0;0.000662521;0;0;0;0;0;0.065042944;0.065042944;0.065042944;0.065042944;0.065042944;85206165.39;439422302.7;37272165.08;96344861.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Terramagna;01/12/2023;OK;3.6;0;42515169.63;522583177.6;420283.7;2403088.26;7485467.19;14349728.73;106857995.6;188511937.1;100524014.6;102450946.1;0;420283.7;0;0;0;0;0;0;0;1726466.24;0;62677694.1;2003600.56;0.000803596;0;0;0;0;0;0;0;0.046402766;0.046402766;0.046402766;0.046402766;0.046402766;66407760.9;461388980.6;27283778.59;99304663.92;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
